,home with,business meeting with,gym/sport with,party with,outdoor with,school/office with,meetup with friends & family with,club or bar with,home without,business meeting without,gym/sport without,party without,outdoor without,school/office without,meetup with friends & family without,club or bar without
17,-0.19999999999999998,1.0,1.0,0.5428571428571429,0.39999999999999997,-0.7999999999999999,0.9999999999999999,1.0,0.0,0.7999999999999999,-0.6000000000000001,0.0,-0.7,-1.0,,0.42857142857142866
18,-0.3714285714285715,1.0,0.9999999999999999,0.7999999999999999,0.9999999999999999,1.0,,-0.6000000000000001,-0.09999999999999999,1.0,-1.0,0.3,0.39999999999999997,0.3,,-1.0
19,1.0,1.0,0.14285714285714288,1.0,0.5,0.8999999999999998,,1.0,1.0,0.7714285714285715,0.39999999999999997,0.3,1.0,-0.7500000000000002,,0.0
20,0.9999999999999999,0.6,0.6000000000000001,1.0,1.0,1.0,,-0.7999999999999999,-0.39999999999999997,0.14285714285714288,0.5,1.0,-0.5,0.6785714285714287,,0.5428571428571429
21,0.9999999999999999,0.0,1.0,0.9999999999999999,0.7999999999999999,0.7999999999999999,,0.39999999999999997,-0.5,0.39999999999999997,0.7999999999999999,1.0,0.9999999999999999,0.39999999999999997,,0.7999999999999999
22,-0.7,1.0,1.0,-0.8285714285714287,0.39999999999999997,1.0,,0.39999999999999997,-0.19999999999999998,0.5,0.19999999999999998,0.5,-0.3,0.0,,
23,0.39999999999999997,1.0,1.0,-1.0,0.39999999999999997,1.0,,1.0,0.7999999999999999,1.0,0.0,-0.19999999999999998,0.39999999999999997,,,
24,1.0,0.7999999999999999,0.14285714285714288,0.8999999999999998,1.0,0.39999999999999997,,1.0,0.49999999999999994,1.0,0.5,0.39999999999999997,1.0,,,
25,-0.09999999999999999,-0.09999999999999999,0.19999999999999998,1.0,0.39999999999999997,1.0,,1.0,1.0,0.7999999999999999,0.7999999999999999,1.0,1.0,,,
26,-0.7999999999999999,1.0,0.7999999999999999,0.49999999999999994,0.5,,,1.0,1.0,1.0,,-1.0,0.42857142857142866,,,
27,0.7999999999999999,0.7,-0.49999999999999994,-0.6904761904761906,1.0,,,1.0,-0.19999999999999998,0.39999999999999997,,-0.2571428571428572,0.6,,,
28,1.0,1.0,-0.7999999999999999,1.0,0.2571428571428572,,,1.0,0.25,0.39999999999999997,,-0.7999999999999999,0.7999999999999999,,,
29,1.0,-0.09999999999999999,0.4285714285714286,1.0,1.0,,,0.6,0.4285714285714286,0.24261874197689345,,0.7999999999999999,0.7999999999999999,,,
30,0.3142857142857143,0.8999999999999998,0.0,-0.3,0.7999999999999999,,,0.9999999999999999,-0.5,0.8285714285714287,,0.19999999999999998,-0.19999999999999998,,,
31,0.7,1.0,,1.0,1.0,,,0.7714285714285715,0.39999999999999997,0.9999999999999999,,1.0,-1.0,,,
32,1.0,1.0,,0.7,0.7,,,1.0,-0.6000000000000001,-0.14285714285714288,,-0.028571428571428574,0.7999999999999999,,,
33,1.0,1.0,,-0.8857142857142858,1.0,,,,0.39999999999999997,-0.6000000000000001,,0.08571428571428573,1.0,,,
34,0.942857142857143,0.7999999999999999,,1.0,1.0,,,,-0.39999999999999997,-1.0,,0.6,-0.3714285714285715,,,
35,1.0,-0.5,,1.0,1.0,,,,0.39999999999999997,0.39999999999999997,,-1.0,0.4285714285714286,,,
36,-0.39999999999999997,0.11904761904761905,,,1.0,,,,0.5,0.7999999999999999,,-0.39999999999999997,0.023809523809523815,,,
37,-0.6000000000000001,-0.39999999999999997,,,1.0,,,,1.0,-0.19999999999999998,,0.0,0.7,,,
38,0.9999999999999999,-0.19999999999999998,,,1.0,,,,0.08571428571428573,-0.6000000000000001,,-0.39999999999999997,0.8999999999999998,,,
39,0.9999999999999999,1.0,,,1.0,,,,1.0,0.39999999999999997,,-1.0,0.39999999999999997,,,
40,1.0,0.9999999999999999,,,0.39999999999999997,,,,0.08571428571428573,-0.19999999999999998,,-0.3,0.0,,,
41,1.0,0.3142857142857143,,,-0.19999999999999998,,,,-0.7999999999999999,1.0,,1.0,1.0,,,
42,1.0,0.8928571428571429,,,0.9999999999999999,,,,-0.7999999999999999,-0.7999999999999999,,0.39999999999999997,-0.39999999999999997,,,
43,-0.19999999999999998,,,,1.0,,,,-1.0,0.7714285714285715,,-0.6000000000000001,-0.19999999999999998,,,
44,-0.3,,,,0.19999999999999998,,,,0.39999999999999997,,,0.39999999999999997,0.39999999999999997,,,
45,0.6,,,,0.0,,,,0.39999999999999997,,,-0.7999999999999999,-0.7999999999999999,,,
46,0.7999999999999999,,,,-0.39999999999999997,,,,0.7999999999999999,,,0.5,-1.0,,,
47,1.0,,,,0.0,,,,-0.6000000000000001,,,-1.0,-0.39999999999999997,,,
48,-0.4285714285714286,,,,1.0,,,,-0.3,,,,-0.19999999999999998,,,
49,0.6071428571428572,,,,,,,,1.0,,,,1.0,,,
50,1.0,,,,,,,,-0.5,,,,-0.39999999999999997,,,
51,1.0,,,,,,,,0.39999999999999997,,,,-0.7999999999999999,,,
52,,,,,,,,,-0.19999999999999998,,,,,,,
53,,,,,,,,,0.5,,,,,,,
54,,,,,,,,,0.6,,,,,,,
55,,,,,,,,,0.7999999999999999,,,,,,,
